image_nr,precision,recall,score
41085.jpg,0.004998825779179388,1.0,0.009947923621311259
185092.jpg,0.017056902661015772,0.9979674796747967,0.033540542386775056
104055.jpg,0.007866348937914778,0.9935275080906149,0.015609111246695138
69000.jpg,0.00902613864848326,0.9975845410628019,0.01789040502490795
187099.jpg,0.008255183211297899,0.9980879541108987,0.01637492941840768
306051.jpg,0.011201220491408382,1.0,0.022154285941160118
372019.jpg,0.009323116219667945,0.9945504087193461,0.018473062226383584
296028.jpg,0.015222201487563649,0.9965095986038395,0.029986345972061762
157032.jpg,0.025600835945663532,0.9521674140508222,0.0498610621893468
81095.jpg,0.023207211703421816,0.992,0.04535340912554482
196027.jpg,0.026609150833656454,0.9614711033274956,0.051785124746498136
118031.jpg,0.0059875867104782765,0.8367346938775511,0.011890089175668818
187058.jpg,0.004881835432120062,0.9758620689655172,0.00971507037418469
302022.jpg,0.005709879759101423,0.9963636363636363,0.011354688989266917
80085.jpg,0.012331989247311829,0.9972826086956522,0.0243627190653213
109055.jpg,0.002991128010139417,1.0,0.0059644156894460175
141048.jpg,0.0023671969408531842,1.0,0.004723213106090633
36046.jpg,0.012898168602579634,0.9679144385026738,0.025457102672292543
105027.jpg,0.010828288088883102,1.0,0.021424584603494914
246009.jpg,0.0043989547038327526,1.0,0.008759377303672867
198087.jpg,0.018420212920256432,0.9952978056426333,0.03617100054114095
147080.jpg,0.009523029347314096,0.9957173447537473,0.01886562804284323
217090.jpg,0.007935086336605288,0.9932735426008968,0.015744393503216405
23050.jpg,0.007895486549183997,1.0,0.015667272360185745
296058.jpg,0.006092904057975934,0.9889807162534435,0.012111193576681736
35049.jpg,0.009565253089207275,0.9588477366255144,0.018941549467522967
8068.jpg,0.007351987198892877,1.0,0.01459665994075473
70011.jpg,0.0029021754518427636,1.0,0.005787554405364075
101027.jpg,0.005307834120054294,1.0,0.010559619531265742
196088.jpg,0.00435639786313915,1.0,0.008675003957574798
226033.jpg,0.011992753623188405,0.9778434268833087,0.023694901301071995
16004.jpg,0.00917775567275389,0.9721669980119284,0.018183846497099507
92014.jpg,0.00977314582286958,0.9708939708939709,0.01935149694395525
209021.jpg,0.0033478290881479946,0.9897959183673469,0.006673087506879472
290035.jpg,0.014961881854131843,0.9865591397849462,0.029476727842255326
281017.jpg,0.013665961038613039,0.9864603481624759,0.026958452267681576
48017.jpg,0.0042825329755039115,1.0,0.008528542187855356
145079.jpg,0.006359018781745876,1.0,0.01263767435491128
69007.jpg,0.017135041676343835,0.9984962406015038,0.033691901765780394
368037.jpg,0.005638402089909655,0.9961538461538462,0.011213334776490962
168084.jpg,0.004462616239934183,1.0,0.008885579548275006
103078.jpg,0.008120008386863123,1.0,0.016109209854601146
208078.jpg,0.005018273059510173,1.0,0.009986431478968794
250087.jpg,0.017308696625301535,0.9914529914529915,0.03402341554029282
120093.jpg,0.027311407543698252,0.9958071278825996,0.05316469864010297
181021.jpg,0.00926840903669881,0.9927007299270073,0.018365348907869415
207049.jpg,0.002545217377471645,1.0,0.005077511384732558
77062.jpg,0.00357620320855615,1.0,0.007126919106137809
81066.jpg,0.017320989639567207,0.9830508474576272,0.034042168946679316
71099.jpg,0.008303852201257862,0.8871391076115486,0.016453693562127298
317043.jpg,0.004275345507572996,0.9923076923076923,0.008514008514008515
250047.jpg,0.005081851126754696,0.9959183673469387,0.010112103441845042
156054.jpg,0.007641835094468892,1.0,0.015167760663197258
253016.jpg,0.014074989381009383,0.989145183175034,0.027755039881212994
80090.jpg,0.0033829067466649644,1.0,0.0067430025445292625
257098.jpg,0.00930267358339984,1.0,0.01843386295683115
157087.jpg,0.013174196745684316,0.996875,0.02600472813238771
20069.jpg,0.007268634669042651,1.0,0.014432365744081566
365072.jpg,0.006047970225377352,1.0,0.01202322434788566
288024.jpg,0.021967419108737604,0.9989795918367347,0.0429895051157072
226060.jpg,0.009457509904050929,0.9880382775119617,0.01873568172023499
225022.jpg,0.02766358919064627,0.985594237695078,0.05381665628789616
16068.jpg,0.0028488349247514635,1.0,0.005681484238779068
238025.jpg,0.011247299708838171,1.0,0.0222444098729886
335094.jpg,0.019847159153837633,0.9988851727982163,0.03892098518743756
388067.jpg,0.02622396567044494,0.9967051070840197,0.05110336817653891
64061.jpg,0.014682539682539682,0.9702797202797203,0.028927342854164494
106005.jpg,0.005319148936170213,1.0,0.010582010582010583
106047.jpg,0.003267909522215879,1.0,0.0065145301493240194
223060.jpg,0.004768249070892645,0.9951219512195122,0.009491020749976738
100039.jpg,0.003828434235286484,1.0,0.007627666451195863
41006.jpg,0.013196480938416423,0.9951923076923077,0.026047565118912798
247003.jpg,0.004268984481664519,0.9866666666666667,0.00850118710270353
279005.jpg,0.011651085095033549,0.992822966507177,0.02303188389710575
107014.jpg,0.008307273638729082,0.9802816901408451,0.016474932537991763
100007.jpg,0.014823674386575333,0.9975609756097561,0.029213242384200568
201080.jpg,0.01819874724902658,1.0,0.03574694488319893
163004.jpg,0.008087056128293241,0.9943661971830986,0.016043631405522098
108036.jpg,0.006325226197393542,0.9819587628865979,0.012569486828431455
267036.jpg,0.008865289700825712,0.9921465968586387,0.017573551573041524
335088.jpg,0.0112462110774318,0.9908952959028832,0.022240008173969313
223004.jpg,0.010878313471973414,1.0,0.021522498459009654
247012.jpg,0.008637651503226823,0.9690949227373068,0.017122686584628587
176051.jpg,0.008485412065558527,0.9931972789115646,0.01682706160318101
140088.jpg,0.019804183355585224,0.9112627986348123,0.03876588021778585
147077.jpg,0.006584692772557376,0.9921052631578947,0.013082555436027345
123057.jpg,0.007876842505384972,0.9738903394255874,0.015627291199698346
14085.jpg,0.0009973133599283563,0.9423076923076923,0.001992517891997398
346016.jpg,0.004330515061626561,1.0,0.008623685124932874
118015.jpg,0.013870436307594197,0.9923954372623575,0.027358490566037737
249021.jpg,0.008869067227529585,1.0,0.01758219676989928
306052.jpg,0.0031063365567738474,1.0,0.006193434222410647
35028.jpg,0.010375990181858752,0.96875,0.02053206755712551
101084.jpg,0.006265143648321219,1.0,0.012452272023666198
268048.jpg,0.003978412786272746,1.0,0.007925295475690017
161045.jpg,0.010941960038058992,1.0,0.021647058823529415
69022.jpg,0.003029114023385388,1.0,0.0060399324028290674
228076.jpg,0.014958219047011546,0.9811715481171548,0.029467202814777584
14092.jpg,0.0005166146976881492,0.875,0.001032619719348712
258089.jpg,0.00968094804010939,0.9981203007518797,0.019175905528872196
230063.jpg,0.026684345736305626,0.9669669669669669,0.05193548387096774
253092.jpg,0.00774012927662728,1.0,0.015361359643747192
344010.jpg,0.01103733345059584,0.9920948616600791,0.021831782204053234
81090.jpg,0.013254724870379661,0.9768875192604006,0.02615457601947154
326025.jpg,0.006762154229132995,1.0,0.013433469267248538
393035.jpg,0.007246577236896695,1.0,0.014388884312271743
17067.jpg,0.005362676513703587,0.993127147766323,0.010667749437082426
103006.jpg,0.0034290764471939903,1.0,0.006834716130282372
33044.jpg,0.00513517033508847,1.0,0.010217870166410603
43051.jpg,0.0034487303400404182,1.0,0.0068737549528250265
61034.jpg,0.015143581257985464,0.9904109589041096,0.029831039960390316
2018.jpg,0.011440755089835929,1.0,0.02262268952929381
134067.jpg,0.008340183586792711,0.9979508196721312,0.01654211956521739
total,0.01,0.989,0.019
