image_nr,precision,recall,score
296028.jpg,0.2678485092667204,0.11511289652306414,0.1610231071065252
14085.jpg,0.1591737545565006,0.08263562335130176,0.10879166509380545
81090.jpg,0.2478061347717575,0.11037005163511188,0.15272023617554392
388006.jpg,0.14360313315926893,0.09211958797420651,0.11223917147084334
226033.jpg,0.20641631434966426,0.12016214651095454,0.1518987341772152
207049.jpg,0.234366576819407,0.08375879009729313,0.12341210701866441
277053.jpg,0.24268515140459687,0.14535442706057164,0.181813212343182
393035.jpg,0.27867528271405495,0.10237388724035608,0.14973958333333334
80090.jpg,0.24101198402130491,0.1131745138498093,0.1540228906948049
117025.jpg,0.35770322149891504,0.14552492190683144,0.20688323598976685
223004.jpg,0.28713075810782895,0.1349056145969816,0.1835649905906435
15062.jpg,0.20154339547003408,0.1132893921469213,0.14504670200872732
335088.jpg,0.14826984978540772,0.08874884598402441,0.11103578154425613
388067.jpg,0.39884685413716364,0.14473442719230628,0.21239462414823992
198087.jpg,0.35651240458015265,0.1215238250121971,0.18126137052759247
156054.jpg,0.23683473389355741,0.10010063339844906,0.14072317230474765
334025.jpg,0.22409346077985132,0.09661172161172162,0.13501531148589974
104055.jpg,0.16387037462652262,0.11174672831282814,0.13287983972417647
16068.jpg,0.12766379224898405,0.10128174884013526,0.11295273173726213
141012.jpg,0.07951241333035115,0.08905310621242485,0.08401276143211628
279005.jpg,0.25859247135842883,0.10364053788127255,0.14797471318192462
140088.jpg,0.31875945537065054,0.10881016318942367,0.16223916223916224
105027.jpg,0.28761158284345745,0.14819385236706303,0.19560228029910415
226043.jpg,0.24206999255398362,0.12185157421289355,0.16210421341311396
376086.jpg,0.2358701130390957,0.15679892787057867,0.1883732965326893
189029.jpg,0.2516714422158548,0.13111898986129253,0.1724123829386987
188025.jpg,0.3931914893617021,0.1363435148295706,0.20247616960666154
100007.jpg,0.2601700060716454,0.11096005696899074,0.15557068300431132
94095.jpg,0.17608002069500733,0.08514364341408498,0.11478358628442946
147077.jpg,0.1833288900737581,0.11545780165659279,0.14168469489371932
288024.jpg,0.3184243387444659,0.10876308646762312,0.16214341454955347
103006.jpg,0.1260647359454855,0.12100400621371923,0.12348254140419672
202000.jpg,0.3276656602574289,0.12545631540520807,0.1814422103920102
107045.jpg,0.17504248604030104,0.07537898588604286,0.1053785442852967
2018.jpg,0.20103092783505155,0.1291615827087328,0.15727475326329196
81066.jpg,0.14737634948531259,0.08352305065452476,0.10662065207519753
6046.jpg,0.254084625052367,0.11461236830916048,0.15796841933908512
69000.jpg,0.1623094893759039,0.10249385317878469,0.12564588356872203
302022.jpg,0.08009592326139088,0.08649264553552931,0.08317147268290252
189006.jpg,0.26532757211257735,0.1147011308562197,0.16016354728419865
179084.jpg,0.2906091370558376,0.10335100981608936,0.15247607157719517
247012.jpg,0.22337102854065696,0.12444497779911197,0.15983969789218141
163096.jpg,0.13707255642739513,0.11139100999763836,0.1229045426908712
3063.jpg,0.16339602071409104,0.12215995924605196,0.13980061796770246
176051.jpg,0.1936534749034749,0.1501965188096575,0.16917887635712028
368037.jpg,0.30225679228746716,0.12010273376284172,0.17190031152647975
146074.jpg,0.340684165232358,0.12915986949429037,0.18730778329784717
103029.jpg,0.23710865561694291,0.10372608257804633,0.14431834103965255
43033.jpg,0.08394475615019421,0.06729521667675807,0.07470353833597389
160067.jpg,0.1014093137254902,0.11271282633371169,0.10676271368670036
384022.jpg,0.15556851311953354,0.10979423868312757,0.12873341375150785
104010.jpg,0.15243846646536738,0.07894986257226803,0.10402422653054855
100099.jpg,0.20842483529646635,0.08422751109318273,0.11997242013330268
106005.jpg,0.13738231003845644,0.11505997334517992,0.12523420973103655
102062.jpg,0.17733779034884717,0.12372921899294342,0.14576068195427808
70090.jpg,0.09591248303934871,0.10944455196438939,0.10223266745005877
20069.jpg,0.1989322843495364,0.1184805042673063,0.14851069780450285
247003.jpg,0.19825574253777178,0.11064646603139781,0.1420274551214361
48025.jpg,0.21768395288358575,0.08018256606750436,0.11719650798879919
147080.jpg,0.26209504167740827,0.13973519036056262,0.1822854410710017
217013.jpg,0.2617491832118623,0.1086990554714815,0.1536079053132259
5096.jpg,0.3027784103848782,0.12393959168453435,0.17588305331393042
120093.jpg,0.3043524416135881,0.13417259453388244,0.18624139275042226
49024.jpg,0.17337251356238698,0.06823236366871274,0.09792531120331949
225022.jpg,0.17770677153742165,0.10807174887892376,0.1344053539062137
145079.jpg,0.18260298395420851,0.09398695967157691,0.12409922836553791
238025.jpg,0.12025504151838672,0.07095363079615048,0.08924837680202487
120003.jpg,0.41205325858444286,0.1171268076969045,0.18240476485916365
161045.jpg,0.20016806722689076,0.10245161290322581,0.13553342816500713
45000.jpg,0.16989293058214563,0.09517378351539225,0.1220021386017618
108036.jpg,0.13891726251276812,0.11607632750106688,0.12647381181706469
159002.jpg,0.23356726302263517,0.11606090373280943,0.1550677560127309
258089.jpg,0.20191856174951364,0.11615343057806592,0.1474731143284094
384089.jpg,0.328478731074261,0.10913097633419565,0.1638318529972311
123057.jpg,0.19955735890815196,0.07046105756707476,0.10414861873135046
8068.jpg,0.25430172068827533,0.11860768943635686,0.16176657757413773
64061.jpg,0.357453470168725,0.11985302694506007,0.1795151779864599
289011.jpg,0.25333583912798346,0.06463677775113881,0.10299511002444989
246009.jpg,0.2390896921017403,0.16267419619273157,0.19361483007209063
250047.jpg,0.16448152562574495,0.14116042507245552,0.1519312517202361
97010.jpg,0.24385116670170276,0.09639355160378926,0.1381692573402418
28083.jpg,0.31137614678899084,0.094173140954495,0.1446101406050277
189013.jpg,0.24759223588679805,0.09474400408232693,0.13704584597720004
159022.jpg,0.2153783397919641,0.09168258378190658,0.1286157968455027
92014.jpg,0.24286974419288446,0.10197950532943742,0.1436438467335227
35028.jpg,0.20227659296087924,0.0876814882032668,0.12233432245301683
41085.jpg,0.1523539668700959,0.11544813917639286,0.1313580556251566
185092.jpg,0.37921058069849145,0.11154337122363382,0.17238139971817756
71076.jpg,0.307455081791365,0.12001465508217314,0.1726396627014004
106047.jpg,0.07828260287423011,0.12944649446494466,0.09756368895316499
344010.jpg,0.23896740698009808,0.10965521805307392,0.1503288727602631
80085.jpg,0.2454927477294293,0.11894128464468672,0.1602442153696412
65084.jpg,0.26867494402605335,0.14104070947750827,0.18497757847533633
71099.jpg,0.2834069785159226,0.08264462809917356,0.12797137844439094
206062.jpg,0.29413326254313776,0.11294021711431629,0.16321119499171421
128035.jpg,0.3347157843376433,0.11300086480253675,0.16896031526122962
112090.jpg,0.2752830428698639,0.08776768332251784,0.13309960943506474
228076.jpg,0.17754137115839244,0.11605625096584762,0.1403607139519671
206097.jpg,0.24038337002978888,0.10159842347273922,0.14282965870175843
232076.jpg,0.11892621475704859,0.07605985037406483,0.09278109278109277
259060.jpg,0.20647964484745443,0.11252959950581695,0.14567020957585047
157032.jpg,0.3259471050750536,0.12847784743255616,0.1843075834891123
223060.jpg,0.10091743119266056,0.10567850403156631,0.1032431073493673
79073.jpg,0.28908836730189097,0.13911904256072516,0.18784213420027251
347031.jpg,0.24224496322353695,0.08102470852497594,0.12143315165117026
70011.jpg,0.1325581395348837,0.05259795570698467,0.07531253176135785
41006.jpg,0.19709729439168608,0.07784304012454886,0.11160714285714284
77062.jpg,0.2459158094908808,0.10105494973892658,0.14324555661849858
372019.jpg,0.1689151208544126,0.12553524804177546,0.14402971661374395
118015.jpg,0.2203883495145631,0.10576176424910701,0.1429321020044076
107072.jpg,0.3613702400978743,0.12795105046567035,0.18898708361658736
226060.jpg,0.26635730858468676,0.11215756770487319,0.15784842151578485
243095.jpg,0.3302713987473904,0.12584519926815688,0.18224756638442488
220003.jpg,0.230943640682358,0.10718043794157439,0.146411581505185
160006.jpg,0.17555309734513275,0.0996108460959076,0.12710235463719366
164046.jpg,0.12128935532233882,0.11680623736644528,0.11900558987937629
309040.jpg,0.2500185638969332,0.12674571805006588,0.16821542765787373
100039.jpg,0.18333828039972297,0.11056745629214154,0.13794386957492744
268048.jpg,0.13696682464454976,0.1496966109220068,0.14304907368123318
29030.jpg,0.2883814226199661,0.1007492857527896,0.1493288590604027
118072.jpg,0.2792566549472627,0.11687055954933367,0.1647797996562148
250087.jpg,0.19137285041790758,0.1247104488824892,0.1510120536729588
196088.jpg,0.12322011530179898,0.1150976448452605,0.11902046293190205
134049.jpg,0.24659829747302098,0.1144643912759404,0.156353591160221
196062.jpg,0.1649406415761556,0.09271617208575891,0.11870568987456827
189096.jpg,0.1692029920041269,0.1250536148310537,0.14381628346715628
201080.jpg,0.3673881144534116,0.14509235784136182,0.20802824946772605
61034.jpg,0.1952064413444434,0.11528891346419685,0.14496280330946257
17067.jpg,0.15658492279745687,0.0891186353062807,0.11358919453137868
249021.jpg,0.2759084791386272,0.14925373134328357,0.1937160406331207
15011.jpg,0.2539976599063963,0.12029554375432926,0.16326658519005985
134067.jpg,0.17102755155085775,0.15314989138305576,0.16159576500122796
69007.jpg,0.3056631171345595,0.12033155487804878,0.17268252666119768
81095.jpg,0.2084725377522384,0.10402080416083216,0.1387900355871886
43051.jpg,0.1287003989082511,0.10462536268987882,0.11542082470344568
230063.jpg,0.27079404986381733,0.13203595872918583,0.17751682461200388
346016.jpg,0.25235183443085607,0.07503496503496504,0.11567485985338509
103078.jpg,0.1964371228809501,0.12647222050934204,0.15387500937804788
365072.jpg,0.2277884190363931,0.1370931985457125,0.17116917626217892
209021.jpg,0.14142091152815014,0.09324593061795684,0.11238847707399352
51084.jpg,0.2540246016676298,0.13193551153417374,0.17367010018343446
208078.jpg,0.1257208034978772,0.12488197897652169,0.1252999873689529
168084.jpg,0.15905096660808435,0.08667198723064645,0.11220167372662465
101084.jpg,0.24955156950672647,0.1265563704588095,0.16794296276736206
253016.jpg,0.322841726618705,0.11762007732127645,0.17242207386772967
total,0.217,0.111,0.142
